"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name","aic_quantity","aic_gross_amount"
"2026-05-11","PhreighnQ","copilot","copilot_premium_request","Claude Sonnet 4.5","23","requests","0.04","0.9200000000000003","0.9200000000000003","0","False","300","Experity","","1315.1016149999998","13.151016149999991"
"2026-05-11","luis-galicia-experity","copilot","copilot_premium_request","Claude Sonnet 4.6","15","requests","0.04","0.6","0.6","0","False","300","Experity","","782.394345","7.82394345"
"2026-05-11","sausevak","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","onepackius","","1049.9027850000014","10.499027849999997"
"2026-05-11","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.6","26","requests","0.04","1.0400000000000003","0","1.0400000000000003","True","300","onepackius","","289.51584","2.8951584000000006"
"2026-05-11","ithank","copilot","copilot_premium_request","Claude Sonnet 4.6","21","requests","0.04","0.8400000000000002","0.8400000000000002","0","False","300","Experity","","429.0113400000001","4.2901134"
"2026-05-11","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.6","38","requests","0.04","1.5200000000000007","1.5200000000000007","0","False","300","Experity","","216.06283500000006","2.1606283499999996"
"2026-05-11","bkent412","copilot","copilot_premium_request","Claude Sonnet 4.6","12","requests","0.04","0.4799999999999999","0.4799999999999999","0","False","300","Experity","","584.5939500000002","5.845939499999999"
"2026-05-11","adamkenvin","copilot","copilot_premium_request","Claude Sonnet 4.6","12","requests","0.04","0.4799999999999999","0.4799999999999999","0","False","300","Experity","","551.1966300000001","5.5119663"
"2026-05-11","rgiordano66","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity","","178.926135","1.7892613499999999"
"2026-05-11","mma-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","13","requests","0.04","0.5199999999999999","0.5199999999999999","0","False","300","Experity","","843.6520650000003","8.436520649999993"
"2026-05-11","cilantrosoftware","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","5.5699950000000005","0.05569995"
"2026-05-11","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","onepackius","","883.30965","8.8330965"
"2026-05-11","cilantrosoftware","copilot","copilot_premium_request","Claude Sonnet 4.6","2","requests","0.04","0.08","0","0.08","True","300","Experity","","23.624925","0.23624925000000002"
"2026-05-11","jchechowitz","copilot","copilot_premium_request","Claude Sonnet 4.6","7","requests","0.04","0.28","0.28","0","False","300","Experity","","77.82815999999998","0.7782816"
"2026-05-11","NorJull","copilot","copilot_premium_request","Claude Sonnet 4.6","9","requests","0.04","0.36","0.36","0","False","300","onepackius","","774.91206","7.7491206"
"2026-05-11","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","167.85972000000004","1.6785972000000002"
"2026-05-11","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","onepackius","","4420.212059999998","44.202120600000015"
"2026-05-11","dkarl","copilot","copilot_premium_request","Claude Sonnet 4.6","2","requests","0.04","0.08","0.08","0","False","300","Experity","","130.53822","1.3053822"
"2026-05-11","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","38","requests","0.04","1.5200000000000007","0","1.5200000000000007","True","300","onepackius","","958.204605","9.582046049999999"
"2026-05-11","Jaredl-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity","","187.88298","1.8788298"
"2026-05-11","tobyjoliver","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity","","273.56674499999997","2.7356674500000002"
"2026-05-11","sausevak","copilot","copilot_premium_request","Claude Sonnet 4.6","48","requests","0.04","1.920000000000001","0","1.920000000000001","True","300","onepackius","","789.9560249999998","7.899560250000001"
"2026-05-11","rroman-encora","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","onepackius","","98.59464000000001","0.9859464"
"2026-05-11","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4.6","12","requests","0.04","0.4799999999999999","0","0.4799999999999999","True","300","Experity","","113.05758","1.1305758000000001"
"2026-05-11","BrandonOrtuno","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","21.39627","0.2139627"
"2026-05-11","leima2010","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","onepackius","","10.063585","0.10063585"
"2026-05-11","sausevak","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0","0.08","True","300","onepackius","","13.68262","0.1368262"
"2026-05-11","bstock21","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0","0.08","True","300","onepackius","","18.891354999999997","0.18891354999999999"
"2026-05-11","hdaum","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","300","Experity","","324.46281","3.2446281"
"2026-05-11","tyescalante","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity","","58.078334999999996","0.58078335"
"2026-05-11","rroman-encora","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius","","12.80195","0.1280195"
"2026-05-11","tleibovich","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","55.15958","0.5515958"
"2026-05-11","bwhiteOP","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.16","0.16","0","False","300","Experity","","314.104805","3.1410480499999998"
"2026-05-11","RafaelDreschExperity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","10.11171","0.1011171"
"2026-05-11","cmonterroso-exp","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius","","12.693415","0.12693415"
"2026-05-11","rgiordano66","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","30.89331","0.3089331"
"2026-05-11","sodakdoogie1969","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","22.97666","0.2297666"
"2026-05-11","iblatter-experity","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0","0.12","True","300","Experity","","134.79091499999998","1.34790915"
"2026-05-11","mma-exp","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","13.620075","0.13620075"
"2026-05-11","bstock21","copilot","coding_agent_premium_request","Coding Agent model","0","requests","0.04","0","0","0","False","300","onepackius","","0.5073","0.005073"
"2026-05-11","bstock21","copilot","coding_agent_premium_request","Coding Agent model","0","requests","0.04","0","0","0","False","2147483647","onepackius","","3.4964","0.034964"
"2026-05-11","PhreighnQ","copilot","copilot_premium_request","GPT-4.1","0","requests","0.04","0","0","0","False","2147483647","Experity","","0.07419999999999999","0.000742"
"2026-05-11","luis-galicia-experity","copilot","copilot_premium_request","GPT-4.1","0","requests","0.04","0","0","0","False","2147483647","Experity","","1.8516","0.018516"
"2026-05-11","lathapinnaka","copilot","copilot_premium_request","GPT-4.1","0","requests","0.04","0","0","0","False","2147483647","Experity","","2.1376","0.021376"
"2026-05-11","dan-experity","copilot","copilot_premium_request","GPT-5 mini","0","requests","0.04","0","0","0","False","2147483647","Experity","","6.19727","0.0619727"
"2026-05-11","cilantrosoftware","copilot","copilot_premium_request","GPT-5 mini","0","requests","0.04","0","0","0","False","2147483647","Experity","","0.110675","0.00110675"
"2026-05-11","tarana88","copilot","copilot_premium_request","GPT-5.2","1","requests","0.04","0.04","0.04","0","False","300","Experity","","4.2063","0.042062999999999996"
"2026-05-11","kjm0001","copilot","copilot_premium_request","GPT-5.4","5","requests","0.04","0.2","0.2","0","False","300","Experity","","99.68178499999999","0.99681785"
"2026-05-11","nguider","copilot","copilot_premium_request","GPT-5.4","22","requests","0.04","0.8800000000000002","0.8800000000000002","0","False","300","Experity","","35.90121499999999","0.3590121500000001"
"2026-05-11","paulnicole","copilot","copilot_premium_request","GPT-5.4","3","requests","0.04","0.12","0.12","0","False","300","Experity","","9.30237","0.0930237"
"2026-05-11","Ayushojha1110","copilot","copilot_premium_request","GPT-5.4","2","requests","0.04","0.08","0.08","0","False","300","Experity","","15.680665","0.15680665000000005"
"2026-05-11","cmonterroso-exp","copilot","copilot_premium_request","GPT-5.4","24","requests","0.04","0.9600000000000003","0.9600000000000003","0","False","300","onepackius","","885.6116499999999","8.856116499999997"
"2026-05-11","dkarl","copilot","copilot_premium_request","GPT-5.4 mini","0","requests","0.04","0","0","0","False","300","Experity","","2.638275","0.026382750000000003"
"2026-05-11","AldoMX","copilot","copilot_premium_request","Gemini 3 Flash","0","requests","0.04","0","0","0","False","300","Experity","","0.5186999999999999","0.005187000000000001"
"2026-05-11","narouz-makar","copilot","copilot_premium_request","Gemini 3 Flash","0","requests","0.04","0","0","0","False","300","Experity","","0.5598500000000001","0.0055985"
"2026-05-11","iblatter-experity","copilot","copilot_premium_request","Gemini 3 Flash","0","requests","0.04","0","0","0","False","300","Experity","","20.26799999999999","0.20268000000000003"
"2026-05-12","bpatel-pv","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.3","requests","0.04","0.012","0.012","0","False","300","Experity","","0.07083","0.0007083"
"2026-05-12","cloneluke","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","1.8","requests","0.04","0.072","0","0.072","True","300","Experity","","33.677828999999996","0.33677829000000004"
"2026-05-12","cloneluke","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","25.225051500000003","0.252250515"
"2026-05-12","varun-experity","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.3","requests","0.04","0.012","0","0.012","True","300","Experity","","3.93687","0.0393687"
"2026-05-12","MariiSanchez","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","1.2","requests","0.04","0.048","0.048","0","False","300","Experity","","24.075557999999997","0.24075558000000002"
"2026-05-12","tdigambar","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.6","requests","0.04","0.024","0.024","0","False","300","Experity","","56.194582499999996","0.561945825"
"2026-05-12","hdaum","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.8999999999999999","requests","0.04","0.036000000000000004","0.036000000000000004","0","False","300","Experity","","136.36230299999997","1.3636230300000007"
"2026-05-12","kvalani","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","2.6999999999999997","requests","0.04","0.10799999999999998","0.10799999999999998","0","False","300","Experity","","101.68213050000001","1.016821305"
"2026-05-12","cloneluke","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","6.300000000000001","requests","0.04","0.252","0.252","0","False","300","Experity","","133.357833","1.3335783300000001"
"2026-05-12","snehathaduruexperity","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","7.200000000000001","requests","0.04","0.288","0.288","0","False","300","Experity","","17.610439500000002","0.17610439500000002"
"2026-05-12","MariiSanchez","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","9.900000000000002","requests","0.04","0.3959999999999999","0.3959999999999999","0","False","300","Experity","","197.04725549999998","1.9704725550000002"
"2026-05-12","tleibovich","copilot","coding_agent_premium_request","Auto: Coding Agent model","0.9","requests","0.04","0.036","0.036","0","False","300","Experity","","19.981898999999995","0.19981899000000003"
"2026-05-12","angus65","copilot","coding_agent_premium_request","Auto: Coding Agent model","0.9","requests","0.04","0.036","0.036","0","False","300","Experity","","3.171105","0.031711050000000005"
"2026-05-12","kvalani","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","9.900000000000002","requests","0.04","0.3959999999999999","0.3959999999999999","0","False","300","Experity","","49.504360500000004","0.49504360500000005"
"2026-05-12","cloneluke","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","37.59999999999997","requests","0.04","1.5040000000000007","1.5040000000000007","0","False","300","Experity","","512.6418990000002","5.126418989999999"
